name,move,level_learned_at,power,damage_class,type
doduo,quick-attack,0.0,40.0,physical,normal
goldeen,quick-attack,10.0,40.0,physical,normal
scyther,quick-attack,1.0,40.0,physical,normal
pinsir,quick-attack,0.0,40.0,physical,normal
eevee,quick-attack,27.0,40.0,physical,normal
rapidash,quick-attack,1.0,40.0,physical,normal
dodrio,quick-attack,1.0,40.0,physical,normal
seaking,quick-attack,1.0,40.0,physical,normal
electabuzz,quick-attack,1.0,40.0,physical,normal
vaporeon,quick-attack,1.0,40.0,physical,normal
jolteon,quick-attack,1.0,40.0,physical,normal
flareon,quick-attack,1.0,40.0,physical,normal
bulbasaur,rage,0.0,20.0,physical,normal
charmander,rage,22.0,20.0,physical,normal
squirtle,rage,0.0,20.0,physical,normal
pidgey,rage,0.0,20.0,physical,normal
rattata,rage,0.0,20.0,physical,normal
spearow,rage,0.0,20.0,physical,normal
ekans,rage,0.0,20.0,physical,normal
sandshrew,rage,0.0,20.0,physical,normal
nidoran-f,rage,0.0,20.0,physical,normal
nidoran-m,rage,0.0,20.0,physical,normal
vulpix,rage,0.0,20.0,physical,normal
zubat,rage,0.0,20.0,physical,normal
oddish,rage,0.0,20.0,physical,normal
paras,rage,0.0,20.0,physical,normal
venonat,rage,0.0,20.0,physical,normal
diglett,rage,0.0,20.0,physical,normal
meowth,rage,0.0,20.0,physical,normal
psyduck,rage,0.0,20.0,physical,normal
mankey,rage,0.0,20.0,physical,normal
growlithe,rage,0.0,20.0,physical,normal
poliwag,rage,0.0,20.0,physical,normal
abra,rage,0.0,20.0,physical,normal
machop,rage,0.0,20.0,physical,normal
bellsprout,rage,0.0,20.0,physical,normal
tentacool,rage,0.0,20.0,physical,normal
geodude,rage,0.0,20.0,physical,normal
venusaur,rage,0.0,20.0,physical,normal
charmeleon,rage,24.0,20.0,physical,normal
charizard,rage,24.0,20.0,physical,normal
wartortle,rage,0.0,20.0,physical,normal
blastoise,rage,0.0,20.0,physical,normal
butterfree,rage,0.0,20.0,physical,normal
beedrill,rage,25.0,20.0,physical,normal
pidgeotto,rage,0.0,20.0,physical,normal
pidgeot,rage,0.0,20.0,physical,normal
raticate,rage,0.0,20.0,physical,normal
fearow,rage,0.0,20.0,physical,normal
arbok,rage,0.0,20.0,physical,normal
pikachu,rage,0.0,20.0,physical,normal
raichu,rage,0.0,20.0,physical,normal
sandslash,rage,0.0,20.0,physical,normal
nidorina,rage,0.0,20.0,physical,normal
nidoqueen,rage,0.0,20.0,physical,normal
nidorino,rage,0.0,20.0,physical,normal
nidoking,rage,0.0,20.0,physical,normal
clefairy,rage,0.0,20.0,physical,normal
clefable,rage,0.0,20.0,physical,normal
ninetales,rage,0.0,20.0,physical,normal
jigglypuff,rage,0.0,20.0,physical,normal
wigglytuff,rage,0.0,20.0,physical,normal
golbat,rage,0.0,20.0,physical,normal
gloom,rage,0.0,20.0,physical,normal
vileplume,rage,0.0,20.0,physical,normal
parasect,rage,0.0,20.0,physical,normal
venomoth,rage,0.0,20.0,physical,normal
dugtrio,rage,0.0,20.0,physical,normal
persian,rage,0.0,20.0,physical,normal
golduck,rage,0.0,20.0,physical,normal
primeape,rage,0.0,20.0,physical,normal
arcanine,rage,0.0,20.0,physical,normal
poliwhirl,rage,0.0,20.0,physical,normal
poliwrath,rage,0.0,20.0,physical,normal
kadabra,rage,0.0,20.0,physical,normal
alakazam,rage,0.0,20.0,physical,normal
machoke,rage,0.0,20.0,physical,normal
machamp,rage,0.0,20.0,physical,normal
weepinbell,rage,0.0,20.0,physical,normal
victreebel,rage,0.0,20.0,physical,normal
tentacruel,rage,0.0,20.0,physical,normal
graveler,rage,0.0,20.0,physical,normal
ponyta,rage,0.0,20.0,physical,normal
slowpoke,rage,0.0,20.0,physical,normal
magnemite,rage,0.0,20.0,physical,normal
farfetchd,rage,0.0,20.0,physical,normal
doduo,rage,36.0,20.0,physical,normal
seel,rage,0.0,20.0,physical,normal
grimer,rage,0.0,20.0,physical,normal
shellder,rage,0.0,20.0,physical,normal
gastly,rage,0.0,20.0,physical,normal
onix,rage,25.0,20.0,physical,normal
drowzee,rage,0.0,20.0,physical,normal
krabby,rage,0.0,20.0,physical,normal
voltorb,rage,0.0,20.0,physical,normal
exeggcute,rage,0.0,20.0,physical,normal
cubone,rage,46.0,20.0,physical,normal
lickitung,rage,0.0,20.0,physical,normal
koffing,rage,0.0,20.0,physical,normal
rhyhorn,rage,0.0,20.0,physical,normal
tangela,rage,0.0,20.0,physical,normal
kangaskhan,rage,1.0,20.0,physical,normal
horsea,rage,0.0,20.0,physical,normal
goldeen,rage,0.0,20.0,physical,normal
staryu,rage,0.0,20.0,physical,normal
scyther,rage,0.0,20.0,physical,normal
pinsir,rage,0.0,20.0,physical,normal
tauros,rage,44.0,20.0,physical,normal
lapras,rage,0.0,20.0,physical,normal
eevee,rage,0.0,20.0,physical,normal
porygon,rage,0.0,20.0,physical,normal
omanyte,rage,0.0,20.0,physical,normal
kabuto,rage,0.0,20.0,physical,normal
aerodactyl,rage,0.0,20.0,physical,normal
articuno,rage,0.0,20.0,physical,normal
zapdos,rage,0.0,20.0,physical,normal
moltres,rage,0.0,20.0,physical,normal
dratini,rage,0.0,20.0,physical,normal
mewtwo,rage,0.0,20.0,physical,normal
rapidash,rage,0.0,20.0,physical,normal
slowbro,rage,0.0,20.0,physical,normal
magneton,rage,0.0,20.0,physical,normal
dodrio,rage,39.0,20.0,physical,normal
dewgong,rage,0.0,20.0,physical,normal
muk,rage,0.0,20.0,physical,normal
cloyster,rage,0.0,20.0,physical,normal
haunter,rage,0.0,20.0,physical,normal
gengar,rage,0.0,20.0,physical,normal
hypno,rage,0.0,20.0,physical,normal
kingler,rage,0.0,20.0,physical,normal
electrode,rage,0.0,20.0,physical,normal
exeggutor,rage,0.0,20.0,physical,normal
marowak,rage,55.0,20.0,physical,normal
hitmonlee,rage,0.0,20.0,physical,normal
hitmonchan,rage,0.0,20.0,physical,normal
weezing,rage,0.0,20.0,physical,normal
rhydon,rage,0.0,20.0,physical,normal
chansey,rage,0.0,20.0,physical,normal
seadra,rage,0.0,20.0,physical,normal
seaking,rage,0.0,20.0,physical,normal
starmie,rage,0.0,20.0,physical,normal
mr-mime,rage,0.0,20.0,physical,normal
jynx,rage,0.0,20.0,physical,normal
electabuzz,rage,0.0,20.0,physical,normal
magmar,rage,0.0,20.0,physical,normal
gyarados,rage,0.0,20.0,physical,normal
vaporeon,rage,0.0,20.0,physical,normal
jolteon,rage,0.0,20.0,physical,normal
flareon,rage,48.0,20.0,physical,normal
omastar,rage,0.0,20.0,physical,normal
kabutops,rage,0.0,20.0,physical,normal
snorlax,rage,0.0,20.0,physical,normal
dragonair,rage,0.0,20.0,physical,normal
dragonite,rage,0.0,20.0,physical,normal
mew,rage,0.0,20.0,physical,normal
ivysaur,rage,0.0,20.0,physical,normal
golem,rage,0.0,20.0,physical,normal
abra,teleport,1.0,,status,psychic
butterfree,teleport,0.0,,status,psychic
clefairy,teleport,0.0,,status,psychic
clefable,teleport,0.0,,status,psychic
jigglypuff,teleport,0.0,,status,psychic
wigglytuff,teleport,0.0,,status,psychic
venomoth,teleport,0.0,,status,psychic
arcanine,teleport,0.0,,status,psychic
kadabra,teleport,1.0,,status,psychic
alakazam,teleport,1.0,,status,psychic
slowpoke,teleport,0.0,,status,psychic
magnemite,teleport,0.0,,status,psychic
shellder,teleport,0.0,,status,psychic
drowzee,teleport,0.0,,status,psychic
voltorb,teleport,0.0,,status,psychic
exeggcute,teleport,0.0,,status,psychic
staryu,teleport,0.0,,status,psychic
porygon,teleport,0.0,,status,psychic
mewtwo,teleport,0.0,,status,psychic
slowbro,teleport,0.0,,status,psychic
magneton,teleport,0.0,,status,psychic
cloyster,teleport,0.0,,status,psychic
hypno,teleport,0.0,,status,psychic
electrode,teleport,0.0,,status,psychic
exeggutor,teleport,0.0,,status,psychic
chansey,teleport,0.0,,status,psychic
starmie,teleport,0.0,,status,psychic
mr-mime,teleport,0.0,,status,psychic
jynx,teleport,0.0,,status,psychic
electabuzz,teleport,0.0,,status,psychic
magmar,teleport,0.0,,status,psychic
mew,teleport,0.0,,status,psychic
venonat,night-shade,0.0,,special,ghost
clefairy,night-shade,0.0,,special,ghost
clefable,night-shade,0.0,,special,ghost
ninetales,night-shade,0.0,,special,ghost
venomoth,night-shade,0.0,,special,ghost
kadabra,night-shade,19.0,,special,ghost
alakazam,night-shade,19.0,,special,ghost
gastly,night-shade,1.0,,special,ghost
drowzee,night-shade,0.0,,special,ghost
mewtwo,night-shade,0.0,,special,ghost
haunter,night-shade,1.0,,special,ghost
gengar,night-shade,1.0,,special,ghost
hypno,night-shade,0.0,,special,ghost
mew,night-shade,0.0,,special,ghost
bulbasaur,mimic,0.0,,status,normal
charmander,mimic,0.0,,status,normal
squirtle,mimic,0.0,,status,normal
pidgey,mimic,0.0,,status,normal
rattata,mimic,0.0,,status,normal
spearow,mimic,0.0,,status,normal
ekans,mimic,0.0,,status,normal
sandshrew,mimic,0.0,,status,normal
nidoran-f,mimic,0.0,,status,normal
nidoran-m,mimic,0.0,,status,normal
vulpix,mimic,0.0,,status,normal
zubat,mimic,0.0,,status,normal
oddish,mimic,0.0,,status,normal
paras,mimic,0.0,,status,normal
venonat,mimic,0.0,,status,normal
diglett,mimic,0.0,,status,normal
meowth,mimic,0.0,,status,normal
psyduck,mimic,0.0,,status,normal
mankey,mimic,0.0,,status,normal
growlithe,mimic,0.0,,status,normal
poliwag,mimic,0.0,,status,normal
abra,mimic,0.0,,status,normal
machop,mimic,0.0,,status,normal
bellsprout,mimic,0.0,,status,normal
tentacool,mimic,0.0,,status,normal
geodude,mimic,0.0,,status,normal
venusaur,mimic,0.0,,status,normal
charmeleon,mimic,0.0,,status,normal
charizard,mimic,0.0,,status,normal
wartortle,mimic,0.0,,status,normal
blastoise,mimic,0.0,,status,normal
butterfree,mimic,0.0,,status,normal
beedrill,mimic,0.0,,status,normal
pidgeotto,mimic,0.0,,status,normal
pidgeot,mimic,0.0,,status,normal
raticate,mimic,0.0,,status,normal
fearow,mimic,0.0,,status,normal
arbok,mimic,0.0,,status,normal
pikachu,mimic,0.0,,status,normal
raichu,mimic,0.0,,status,normal
sandslash,mimic,0.0,,status,normal
nidorina,mimic,0.0,,status,normal
nidoqueen,mimic,0.0,,status,normal
nidorino,mimic,0.0,,status,normal
nidoking,mimic,0.0,,status,normal
clefairy,mimic,0.0,,status,normal
clefable,mimic,0.0,,status,normal
ninetales,mimic,0.0,,status,normal
jigglypuff,mimic,0.0,,status,normal
wigglytuff,mimic,0.0,,status,normal
golbat,mimic,0.0,,status,normal
gloom,mimic,0.0,,status,normal
vileplume,mimic,0.0,,status,normal
parasect,mimic,0.0,,status,normal
venomoth,mimic,0.0,,status,normal
dugtrio,mimic,0.0,,status,normal
persian,mimic,0.0,,status,normal
golduck,mimic,0.0,,status,normal
primeape,mimic,0.0,,status,normal
arcanine,mimic,0.0,,status,normal
poliwhirl,mimic,0.0,,status,normal
poliwrath,mimic,0.0,,status,normal
kadabra,mimic,0.0,,status,normal
alakazam,mimic,0.0,,status,normal
machoke,mimic,0.0,,status,normal
machamp,mimic,0.0,,status,normal
weepinbell,mimic,0.0,,status,normal
victreebel,mimic,0.0,,status,normal
tentacruel,mimic,0.0,,status,normal
graveler,mimic,0.0,,status,normal
ponyta,mimic,0.0,,status,normal
slowpoke,mimic,0.0,,status,normal
magnemite,mimic,0.0,,status,normal
farfetchd,mimic,0.0,,status,normal
doduo,mimic,0.0,,status,normal
seel,mimic,0.0,,status,normal
grimer,mimic,0.0,,status,normal
shellder,mimic,0.0,,status,normal
gastly,mimic,0.0,,status,normal
onix,mimic,0.0,,status,normal
drowzee,mimic,0.0,,status,normal
krabby,mimic,0.0,,status,normal
voltorb,mimic,0.0,,status,normal
exeggcute,mimic,0.0,,status,normal
cubone,mimic,0.0,,status,normal
lickitung,mimic,0.0,,status,normal
koffing,mimic,0.0,,status,normal
rhyhorn,mimic,0.0,,status,normal
tangela,mimic,0.0,,status,normal
kangaskhan,mimic,0.0,,status,normal
horsea,mimic,0.0,,status,normal
goldeen,mimic,0.0,,status,normal
staryu,mimic,0.0,,status,normal
scyther,mimic,0.0,,status,normal
pinsir,mimic,0.0,,status,normal
tauros,mimic,0.0,,status,normal
lapras,mimic,0.0,,status,normal
eevee,mimic,0.0,,status,normal
porygon,mimic,0.0,,status,normal
omanyte,mimic,0.0,,status,normal
kabuto,mimic,0.0,,status,normal
aerodactyl,mimic,0.0,,status,normal
articuno,mimic,0.0,,status,normal
zapdos,mimic,0.0,,status,normal
moltres,mimic,0.0,,status,normal
dratini,mimic,0.0,,status,normal
mewtwo,mimic,0.0,,status,normal
rapidash,mimic,0.0,,status,normal
slowbro,mimic,0.0,,status,normal
magneton,mimic,0.0,,status,normal
dodrio,mimic,0.0,,status,normal
dewgong,mimic,0.0,,status,normal
muk,mimic,0.0,,status,normal
cloyster,mimic,0.0,,status,normal
haunter,mimic,0.0,,status,normal
gengar,mimic,0.0,,status,normal
hypno,mimic,0.0,,status,normal
kingler,mimic,0.0,,status,normal
electrode,mimic,0.0,,status,normal
exeggutor,mimic,0.0,,status,normal
marowak,mimic,0.0,,status,normal
hitmonlee,mimic,0.0,,status,normal
hitmonchan,mimic,0.0,,status,normal
weezing,mimic,0.0,,status,normal
rhydon,mimic,0.0,,status,normal
chansey,mimic,0.0,,status,normal
seadra,mimic,0.0,,status,normal
seaking,mimic,0.0,,status,normal
starmie,mimic,0.0,,status,normal
mr-mime,mimic,0.0,,status,normal
jynx,mimic,0.0,,status,normal
electabuzz,mimic,0.0,,status,normal
magmar,mimic,0.0,,status,normal
gyarados,mimic,0.0,,status,normal
vaporeon,mimic,0.0,,status,normal
jolteon,mimic,0.0,,status,normal
flareon,mimic,0.0,,status,normal
omastar,mimic,0.0,,status,normal
kabutops,mimic,0.0,,status,normal
snorlax,mimic,0.0,,status,normal
dragonair,mimic,0.0,,status,normal
dragonite,mimic,0.0,,status,normal
mew,mimic,0.0,,status,normal
ivysaur,mimic,0.0,,status,normal
golem,mimic,0.0,,status,normal
rattata,screech,0.0,,status,normal
ekans,screech,31.0,,status,normal
paras,screech,0.0,,status,normal
venonat,screech,0.0,,status,normal
diglett,screech,0.0,,status,normal
meowth,screech,24.0,,status,normal
psyduck,screech,23.0,,status,normal
mankey,screech,45.0,,status,normal
tentacool,screech,40.0,,status,normal
arbok,screech,36.0,,status,normal
jigglypuff,screech,0.0,,status,normal
wigglytuff,screech,0.0,,status,normal
golbat,screech,1.0,,status,normal
parasect,screech,1.0,,status,normal
venomoth,screech,1.0,,status,normal
dugtrio,screech,1.0,,status,normal
persian,screech,1.0,,status,normal
golduck,screech,23.0,,status,normal
primeape,screech,45.0,,status,normal
tentacruel,screech,43.0,,status,normal
magnemite,screech,47.0,,status,normal
grimer,screech,48.0,,status,normal
shellder,screech,0.0,,status,normal
onix,screech,1.0,,status,normal
voltorb,screech,1.0,,status,normal
cubone,screech,0.0,,status,normal
lickitung,screech,39.0,,status,normal
koffing,screech,0.0,,status,normal
kabuto,screech,0.0,,status,normal
magneton,screech,54.0,,status,normal
muk,screech,53.0,,status,normal
cloyster,screech,0.0,,status,normal
electrode,screech,1.0,,status,normal
marowak,screech,1.0,,status,normal
weezing,screech,1.0,,status,normal
jynx,screech,18.0,,status,normal
electabuzz,screech,37.0,,status,normal
magmar,screech,0.0,,status,normal
kabutops,screech,1.0,,status,normal
snorlax,screech,39.0,,status,normal
mew,screech,0.0,,status,normal
bulbasaur,double-team,0.0,,status,normal
charmander,double-team,0.0,,status,normal
squirtle,double-team,0.0,,status,normal
pidgey,double-team,0.0,,status,normal
rattata,double-team,0.0,,status,normal
spearow,double-team,0.0,,status,normal
ekans,double-team,0.0,,status,normal
sandshrew,double-team,0.0,,status,normal
nidoran-f,double-team,0.0,,status,normal
nidoran-m,double-team,0.0,,status,normal
vulpix,double-team,0.0,,status,normal
zubat,double-team,0.0,,status,normal
oddish,double-team,0.0,,status,normal
paras,double-team,0.0,,status,normal
venonat,double-team,0.0,,status,normal
diglett,double-team,0.0,,status,normal
meowth,double-team,0.0,,status,normal
psyduck,double-team,0.0,,status,normal
mankey,double-team,0.0,,status,normal
growlithe,double-team,0.0,,status,normal
poliwag,double-team,0.0,,status,normal
abra,double-team,0.0,,status,normal
machop,double-team,0.0,,status,normal
bellsprout,double-team,0.0,,status,normal
tentacool,double-team,0.0,,status,normal
geodude,double-team,0.0,,status,normal
venusaur,double-team,0.0,,status,normal
charmeleon,double-team,0.0,,status,normal
charizard,double-team,0.0,,status,normal
wartortle,double-team,0.0,,status,normal
blastoise,double-team,0.0,,status,normal
butterfree,double-team,0.0,,status,normal
beedrill,double-team,0.0,,status,normal
pidgeotto,double-team,0.0,,status,normal
pidgeot,double-team,0.0,,status,normal
raticate,double-team,0.0,,status,normal
fearow,double-team,0.0,,status,normal
arbok,double-team,0.0,,status,normal
pikachu,double-team,0.0,,status,normal
raichu,double-team,0.0,,status,normal
sandslash,double-team,0.0,,status,normal
nidorina,double-team,0.0,,status,normal
nidoqueen,double-team,0.0,,status,normal
nidorino,double-team,0.0,,status,normal
nidoking,double-team,0.0,,status,normal
clefairy,double-team,0.0,,status,normal
clefable,double-team,0.0,,status,normal
ninetales,double-team,0.0,,status,normal
jigglypuff,double-team,0.0,,status,normal
wigglytuff,double-team,0.0,,status,normal
golbat,double-team,0.0,,status,normal
gloom,double-team,0.0,,status,normal
vileplume,double-team,0.0,,status,normal
parasect,double-team,0.0,,status,normal
venomoth,double-team,0.0,,status,normal
dugtrio,double-team,0.0,,status,normal
persian,double-team,0.0,,status,normal
golduck,double-team,0.0,,status,normal
primeape,double-team,0.0,,status,normal
arcanine,double-team,0.0,,status,normal
poliwhirl,double-team,0.0,,status,normal
poliwrath,double-team,0.0,,status,normal
kadabra,double-team,0.0,,status,normal
alakazam,double-team,0.0,,status,normal
machoke,double-team,0.0,,status,normal
machamp,double-team,0.0,,status,normal
weepinbell,double-team,0.0,,status,normal
victreebel,double-team,0.0,,status,normal
tentacruel,double-team,0.0,,status,normal
graveler,double-team,0.0,,status,normal
ponyta,double-team,0.0,,status,normal
slowpoke,double-team,0.0,,status,normal
magnemite,double-team,0.0,,status,normal
farfetchd,double-team,0.0,,status,normal
doduo,double-team,0.0,,status,normal
seel,double-team,0.0,,status,normal
grimer,double-team,0.0,,status,normal
shellder,double-team,0.0,,status,normal
gastly,double-team,0.0,,status,normal
onix,double-team,0.0,,status,normal
drowzee,double-team,0.0,,status,normal
krabby,double-team,0.0,,status,normal
voltorb,double-team,0.0,,status,normal
exeggcute,double-team,0.0,,status,normal
cubone,double-team,0.0,,status,normal
lickitung,double-team,0.0,,status,normal
koffing,double-team,0.0,,status,normal
rhyhorn,double-team,0.0,,status,normal
tangela,double-team,0.0,,status,normal
kangaskhan,double-team,0.0,,status,normal
horsea,double-team,0.0,,status,normal
goldeen,double-team,0.0,,status,normal
staryu,double-team,0.0,,status,normal
scyther,double-team,24.0,,status,normal
pinsir,double-team,0.0,,status,normal
tauros,double-team,0.0,,status,normal
lapras,double-team,0.0,,status,normal
eevee,double-team,0.0,,status,normal
porygon,double-team,0.0,,status,normal
omanyte,double-team,0.0,,status,normal
kabuto,double-team,0.0,,status,normal
aerodactyl,double-team,0.0,,status,normal
articuno,double-team,0.0,,status,normal
zapdos,double-team,0.0,,status,normal
moltres,double-team,0.0,,status,normal
dratini,double-team,0.0,,status,normal
mewtwo,double-team,0.0,,status,normal
rapidash,double-team,0.0,,status,normal
slowbro,double-team,0.0,,status,normal
magneton,double-team,0.0,,status,normal
dodrio,double-team,0.0,,status,normal
dewgong,double-team,0.0,,status,normal
muk,double-team,0.0,,status,normal
cloyster,double-team,0.0,,status,normal
haunter,double-team,0.0,,status,normal
gengar,double-team,0.0,,status,normal
hypno,double-team,0.0,,status,normal
kingler,double-team,0.0,,status,normal
electrode,double-team,0.0,,status,normal
exeggutor,double-team,0.0,,status,normal
marowak,double-team,0.0,,status,normal
hitmonlee,double-team,0.0,,status,normal
hitmonchan,double-team,0.0,,status,normal
weezing,double-team,0.0,,status,normal
rhydon,double-team,0.0,,status,normal
chansey,double-team,0.0,,status,normal
seadra,double-team,0.0,,status,normal
seaking,double-team,0.0,,status,normal
starmie,double-team,0.0,,status,normal
mr-mime,double-team,0.0,,status,normal
